43 4 32 -4229503.88470499 -1057375.9711762475
44 4 32 -4229503.88187224 -1057375.9704680600
45 4 32 -4229503.87401639 -1057375.9685040975
46 4 2 -4229503.84957662 -1057375.9623941550
47 4 8 -4229503.90116313 -1057375.9752907825
48 4 8 -4229503.84568517 -1057375.9614212925
49 4 16 -4229503.87540419 -1057375.9688510475
50 4 8 -4229503.82962707 -1057375.9574067675
51 4 2 -4229503.84814109 -1057375.9620352725
52 4 16 -4229503.92132765 -1057375.9803319125
53 4 2 -4229504.05971651 -1057376.0149291275
54 4 4 -4229503.84211244 -1057375.9605281100
55 4 8 -4229503.84918034 -1057375.9622950850
56 4 4 -4229503.87481441 -1057375.9687036025
57 4 16 -4229503.85944089 -1057375.9648602225
58 4 8 -4229503.81158352 -1057375.9528958800
59 4 8 -4229503.82704728 -1057375.9567618200
60 4 8 -4229503.88004014 -1057375.9700100350
61 4 8 -4229503.87380124 -1057375.9684503100
62 4 8 -4229503.96782285 -1057375.9919557125
63 5 8 -4104314.59126707 -1026078.6478167675
64 5 16 -4104314.53503281 -1026078.6337582025
65 5 16 -4104314.49782175 -1026078.6244554375
66 5 16 -4104314.51724874 -1026078.6293121850
67 5 16 -4104314.50692066 -1026078.6267301650
68 5 16 -4104314.50693292 -1026078.6267332300
69 5 16 -4104314.59875028 -1026078.6496875700
70 5 16 -4104314.56246892 -1026078.6406172300
71 5 16 -4104314.66522906 -1026078.6663072650
72 5 32 -4104314.57187650 -1026078.6429691250
73 5 32 -4104314.59322122 -1026078.6483053050
74 5 16 -4104314.57314914 -1026078.6432872850
75 5 16 -4104314.57678212 -1026078.6441955300
76 5 16 -4104314.47679696 -1026078.6191992400
77 5 16 -4104314.58793746 -1026078.6469843650
78 5 32 -4104314.56343334 -1026078.6408583350
79 5 32 -4104314.56497192 -1026078.6412429800
80 5 8 -4104314.62653126 -1026078.6566328150
81 5 32 -4104314.59402403 -1026078.6485060075
82 5 32 -4104314.52443854 -1026078.6311096350
83 5 32 -4104314.55918433 -1026078.6397960825
84 5 32 -4104314.56166041 -1026078.6404151025
85 5 32 -4104314.59112443 -1026078.6477811075
86 5 8 -4104314.46043060 -1026078.6151076500
87 5 32 -4104314.58008651 -1026078.6450216275
88 5 32 -4104314.56937368 -1026078.6423434200
89 5 8 -4104314.65140211 -1026078.6628505275
90 5 16 -4104314.52042879 -1026078.6301071975
91 5 16 -4104314.50932526 -1026078.6273313150
92 5 16 -4104314.54061188 -1026078.6351529700
93 5 16 -4104314.53728795 -1026078.6343219875
94 5 8 -4104314.64419029 -1026078.6610475725
95 5 8 -4104314.58244340 -1026078.6456108500
96 5 16 -4104314.53888112 -1026078.6347202800
97 5 16 -4104314.59899287 -1026078.6497482175
98 5 16 -4104314.52081114 -1026078.6302027850
99 5 8 -4104314.68612671 -1026078.6715316775
100 5 16 -4104314.53139221 -1026078.6328480525
101 5 16 -4104314.59261799 -1026078.6481544975
102 5 16 -4104314.58926114 -1026078.6473152850
103 5 16 -4104314.52259570 -1026078.6306489250
104 5 16 -4104314.42378681 -1026078.6059467025
105 6 4 -3979125.21783403 -994781.3044585075
106 6 32 -3979125.25049610 -994781.3126240250
107 6 32 -3979125.24892382 -994781.3122309550
108 6 32 -3979125.25016171 -994781.3125404275
109 6 4 -3979125.17073912 -994781.2926847800
110 6 16 -3979125.14962901 -994781.2874072525
111 6 16 -3979125.17389990 -994781.2934749750
112 6 16 -3979125.19907657 -994781.2997691425
113 6 16 -3979125.20817078 -994781.3020426950
114 6 4 -3979125.03181676 -994781.2579541900
115 6 16 -3979125.16070356 -994781.2901758900
116 6 8 -3979125.29333604 -994781.3233340100
117 6 16 -3979125.15275817 -994781.2881895425
118 6 4 -3979125.23363594 -994781.3084089850
119 6 8 -3979125.18183628 -994781.2954590700
120 6 8 -3979125.16710141 -994781.2917753525
121 6 8 -3979125.19183251 -994781.2979581275
122 6 8 -3979125.18523097 -994781.2963077425
123 6 4 -3979125.34273978 -994781.3356849450
124 6 16 -3979125.31367079 -994781.3284176975
125 6 16 -3979125.23728595 -994781.3093214875
126 6 32 -3979125.35420655 -994781.3385516375
127 6 8 -3979125.24950284 -994781.3123757100
128 6 4 -3979125.06668898 -994781.2666722450
129 6 32 -3979125.28427123 -994781.3210678075
130 6 4 -3979125.35168371 -994781.3379209275
131 6 8 -3979125.24624038 -994781.3115600950
132 6 16 -3979125.23830344 -994781.3095758600
133 6 8 -3979125.25596229 -994781.3139905725
134 6 4 -3979125.25422003 -994781.3135550075
135 6 16 -3979125.26179568 -994781.3154489200
136 6 16 -3979125.20302450 -994781.3007561250
137 6 32 -3979125.27094227 -994781.3177355675
138 6 4 -3979125.28652053 -994781.3216301325
139 6 4 -3979125.14934264 -994781.2873356600
140 6 32 -3979125.22978303 -994781.3074457575
141 6 4 -3979125.29359374 -994781.3233984350
142 6 8 -3979125.24606390 -994781.3115159750
143 6 16 -3979125.23506412 -994781.3087660300
144 6 8 -3979125.24151584 -994781.3103789600
145 6 32 -3979125.27709117 -994781.3192727925
146 6 32 -3979125.11180565 -994781.2779514125
147 6 32 -3979125.28462376 -994781.3211559400
148 6 32 -3979125.18793913 -994781.2969847825
149 6 4 -3979125.28832793 -994781.3220819825
150 6 32 -3979125.21332410 -994781.3033310250
151 6 32 -3979125.21587329 -994781.3039683225
152 6 32 -3979125.22212095 -994781.3055302375
153 6 4 -3979125.36065799 -994781.3401644975
154 6 8 -3979125.27170150 -994781.3179253750
155 6 8 -3979125.28510266 -994781.3212756650
156 6 4 -3979125.34304591 -994781.3357614775
157 6 4 -3979125.33378888 -994781.3334472200
158 6 32 -3979125.26268228 -994781.3156705700
159 6 32 -3979125.14674042 -994781.2866851050
160 6 32 -3979125.25035538 -994781.3125888450
161 6 32 -3979125.23841444 -994781.3096036100
162 7 8 -3853935.95157403 -963483.9878935075
163 7 32 -3853935.96997397 -963483.9924934925
164 7 8 -3853935.75035578 -963483.9375889450
165 7 32 -3853935.88974590 -963483.9724364750
166 7 32 -3853935.88788210 -963483.9719705250
167 7 8 -3853935.95928388 -963483.9898209700
168 7 16 -3853935.92741753 -963483.9818543825
169 7 16 -3853935.91505603 -963483.9787640075
170 7 16 -3853935.92604801 -963483.9815120025
171 7 16 -3853935.92022145 -963483.9800553625
172 7 16 -3853935.83081164 -963483.9577029100
173 7 8 -3853935.85277804 -963483.9631945100
174 7 16 -3853935.77610422 -963483.9440260550
175 7 16 -3853935.85519597 -963483.9637989925
176 7 16 -3853935.84782739 -963483.9619568475
177 7 16 -3853935.87316301 -963483.9682907525
178 7 16 -3853935.87423165 -963483.9685579125
179 7 16 -3853935.87561982 -963483.9689049550
180 7 16 -3853936.01445376 -963484.0036134400
181 7 16 -3853935.82813322 -963483.9570333050
182 7 32 -3853936.00883844 -963484.0022096100
183 7 32 -3853935.93201812 -963483.9830045300
184 7 8 -3853935.93715328 -963483.9842883200
185 7 16 -3853936.01444331 -963484.0036108275
186 7 16 -3853935.97921272 -963483.994803
187 7 16 -3853935.91238982 -963483.9780974550
188 7 32 -3853935.89718519 -963483.9742962975
189 7 32 -3853935.91167121 -963483.9779178025
190 7 16 -3853935.92602914 -963483.9815072850
191 7 16 -3853936.01071685 -963484.0026792125
192 7 32 -3853935.96714917 -963483.9917872925
193 7 16 -3853935.95196274 -963483.9879906850
194 7 16 -3853935.81228267 -963483.9530706675
195 7 16 -3853935.95605778 -963483.9890144450
196 7 16 -3853935.95322516 -963483.9883062900
197 7 16 -3853935.88944552 -963483.9723613800
198 7 8 -3853936.04768350 -963484.0119208750
199 7 16 -3853935.94790189 -963483.9869754725
200 7 8 -3853935.93713638 -963483.9842840950
201 7 32 -3853935.89803371 -963483.9745084275
202 7 32 -3853935.91315963 -963483.9782899075
203 7 32 -3853935.94270834 -963483.9856770850
204 8 2 -3728746.61870019 -932186.6546750475
205 8 4 -3728746.63682561 -932186.6592064025
206 8 32 -3728746.58513206 -932186.6462830150
207 8 32 -3728746.52139338 -932186.6303483450
208 8 32 -3728746.60597738 -932186.6514943450
209 8 32 -3728746.60683920 -932186.6517098000
210 8 32 -3728746.61532545 -932186.6538313625
211 8 32 -3728746.62270326 -932186.6556758150
212 8 32 -3728746.62588427 -932186.6564710675
213 8 8 -3728746.49775798 -932186.6244394950
214 8 16 -3728746.53497036 -932186.6337425900
215 8 8 -3728746.60909880 -932186.6522747000
216 8 8 -3728746.50237701 -932186.6255942525
217 8 8 -3728746.48697307 -932186.6217432675
218 8 8 -3728746.54432599 -932186.6360814975
219 8 8 -3728746.56014383 -932186.6400359575
220 8 8 -3728746.64278936 -932186.6606973400
221 8 16 -3728746.69768573 -932186.6744214325
222 8 16 -3728746.62600406 -932186.6565010150
223 8 8 -3728746.68384064 -932186.6709601600
224 8 8 -3728746.62177982 -932186.6554449550
225 8 8 -3728746.65398261 -932186.6634956525
226 8 8 -3728746.60803741 -932186.6520093525
227 8 16 -3728746.65677146 -932186.6641928650
228 8 16 -3728746.53437265 -932186.6335931625
229 8 8 -3728746.59426899 -932186.6485672475
230 8 8 -3728746.60086104 -932186.6502152600
231 8 32 -3728746.71341573 -932186.6783539325
232 8 1 -3728746.79215825 -932186.6980395625
233 8 16 -3728746.64604988 -932186.6615124700
234 8 2 -3728746.46064124 -932186.6151603100
235 8 16 -3728746.60474277 -932186.6511856925
236 8 2 -3728746.65812661 -932186.6645316525
237 8 4 -3728746.65665965 -932186.6641649125
238 8 8 -3728746.64934998 -932186.6623374950
239 9 8 -3603557.30479965 -900889.3261999125
240 9 16 -3603557.30532097 -900889.3263302425
241 9 16 -3603557.31458302 -900889.3286457550
242 9 16 -3603557.22248107 -900889.3056202675
243 9 16 -3603557.39700314 -900889.3492507850
244 9 16 -3603557.26788747 -900889.3169718675
245 9 4 -3603557.33448109 -900889.3336202725
246 9 8 -3603557.23916127 -900889.3097903175
247 9 16 -3603557.32708738 -900889.3317718450
248 9 16 -3603557.32244283 -900889.3306107075
249 9 8 -3603557.34126184 -900889.3353154600
250 9 16 -3603557.25163256 -900889.3129081400
251 9 32 -3603557.29402351 -900889.3235058775
252 9 16 -3603557.25252920 -900889.3131323000
253 9 16 -3603557.24158524 -900889.3103963100
254 10 4 -3478367.98016022 -869591.9950400550
255 10 8 -3478368.02531351 -869592.0063283775
256 10 8 -3478367.98265598 -869591.9956639950
257 10 4 -3478368.04468941 -869592.0111723525
258 10 4 -3478368.03621470 -869592.0090536750
259 10 32 -3478367.98296402 -869591.9957410050
260 10 2 -3478367.97093285 -869591.9927332125
261 10 2 -3478368.07860808 -869592.0196520200
262 10 2 -3478368.04304476 -869592.010761
263 11 8 -3353178.72598557 -838294.6814963925
264 11 4 -3353178.67915773 -838294.6697894325
265 12 1 -3227989.443295222 -806997.360824
